#OTU_ID	15M	15T	1M	1T	4M	4T	52M	52T	56M	56T	58M	58T	Blank	JP-CFB-09M	JP-CFB-09T	JP-CFB-11M	JP-CFB-11T	JP-CFB-17M	JP-CFB-17T	JP-CFB-23M	JP-CFB-23T	JP-CFB-30M	JP-CFB-30T	JP-CFB-53M	JP-CFB-53T	JP-CFB-Blank1
ca57ed7c894f353b6f8303a706421f2d	0.0	45.0	282.0	0.0	43.0	133.0	41.0	6.0	136.0	80.0	83.0	72.0	0.0	13.0	7.0	0.0	0.0	0.0	0.0	11.0	26.0	20.0	20.0	17.0	0.0	0.0
b0c7bca5b3b72284e32dc0d5668943f8	0.0	0.0	0.0	184.0	204.0	237.0	0.0	111.0	158.0	132.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d9532e596706d739c31bb008ddb5e7ee	50.0	0.0	132.0	0.0	122.0	0.0	117.0	32.0	91.0	0.0	266.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	127.0	0.0	0.0	0.0	0.0	0.0
0c7df6f74f886609e29b472b0d6983fd	128.0	82.0	226.0	0.0	90.0	76.0	66.0	45.0	32.0	22.0	190.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0
0e3f1d4dc8bd0db1e74af432022f51de	44.0	68.0	72.0	232.0	128.0	102.0	85.0	69.0	97.0	0.0	110.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ef6c492b3666263cd42f0d4f07b30a8b	168.0	0.0	141.0	0.0	62.0	176.0	375.0	72.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e1873b97162b06d7bc7cc65c483d7d21	63.0	80.0	253.0	0.0	76.0	0.0	48.0	0.0	82.0	56.0	143.0	99.0	0.0	18.0	0.0	0.0	0.0	12.0	0.0	35.0	24.0	0.0	0.0	0.0	0.0	0.0
44a41714734c38a72250431c4de69dec	0.0	91.0	0.0	377.0	0.0	0.0	178.0	148.0	44.0	95.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
322b4761246ca6426a924b0b85cd3f0e	75.0	0.0	37.0	117.0	59.0	82.0	141.0	225.0	35.0	0.0	138.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0
c91ad525018adf58e5f0f652263af98d	0.0	133.0	0.0	202.0	0.0	0.0	0.0	0.0	63.0	126.0	96.0	352.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f5f59a7e97927238f4d2dda4a8ea0313	0.0	82.0	0.0	189.0	54.0	46.0	73.0	112.0	128.0	101.0	58.0	22.0	0.0	0.0	33.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0
37861a424cfddb5e3fc57c83d8462921	0.0	148.0	0.0	382.0	0.0	0.0	0.0	0.0	144.0	218.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0
4794a099efcf8c5a223add698ebc2e4a	127.0	37.0	63.0	21.0	94.0	48.0	165.0	49.0	54.0	0.0	91.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	34.0	53.0	47.0	0.0	22.0	0.0	0.0	0.0
ab96a17cf398ff1c41960ec1a45459ac	0.0	0.0	0.0	97.0	96.0	128.0	97.0	115.0	85.0	58.0	81.0	17.0	0.0	0.0	0.0	0.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	101.0	0.0
d1224a38813a298e7f573741c14314bd	136.0	52.0	52.0	170.0	60.0	66.0	82.0	35.0	46.0	31.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	35.0	66.0	0.0	16.0	0.0	0.0	0.0
74e3872dd245aa2f055db213efb0e9f0	46.0	47.0	72.0	240.0	86.0	130.0	79.0	121.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0
4955ead7bd4833841ecb0b227c52712a	0.0	0.0	149.0	104.0	103.0	135.0	203.0	106.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0
433108a7d943c3516cd26b6fdfea697c	68.0	54.0	122.0	53.0	49.0	44.0	131.0	117.0	0.0	38.0	79.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	42.0	38.0	19.0	23.0	0.0	0.0
ab620342f22bd3256d1b39b94b3b432e	111.0	0.0	368.0	0.0	0.0	0.0	215.0	33.0	78.0	0.0	94.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3e7e239301b81f2d26281dff83e0dfa1	34.0	35.0	52.0	0.0	52.0	0.0	47.0	0.0	147.0	111.0	96.0	128.0	0.0	92.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	46.0	0.0	0.0	0.0
f4becc8f5eab8bdf53c151448f646e6b	172.0	0.0	64.0	0.0	0.0	77.0	236.0	141.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	60.0	42.0	0.0	0.0	0.0	0.0	0.0
f03cb267a3ffba4f7493267374d128da	0.0	115.0	0.0	168.0	161.0	357.0	18.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e8f1cfcf2cb919d59450b3d5146a5139	95.0	0.0	107.0	256.0	65.0	105.0	118.0	69.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b6b47a4ecc185bbd6a1608531f455108	0.0	265.0	0.0	72.0	0.0	0.0	0.0	60.0	119.0	115.0	77.0	86.0	0.0	0.0	41.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0
bb27fb2d65f9bc022f573a4bd5af64e1	0.0	59.0	157.0	152.0	97.0	0.0	0.0	98.0	77.0	0.0	212.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9454e3e7643da64022f1fb8494b8fa4c	0.0	55.0	48.0	53.0	45.0	79.0	63.0	82.0	65.0	38.0	156.0	70.0	0.0	0.0	30.0	0.0	0.0	0.0	36.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0
39e14de71128cedb81bfc165a368864c	55.0	0.0	125.0	174.0	101.0	0.0	91.0	108.0	83.0	80.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0
d5c19f7f1b419560c74db6398f219a04	134.0	56.0	173.0	77.0	0.0	19.0	282.0	99.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0
15cd9209a1d6506cdd5877e859923bde	69.0	44.0	181.0	0.0	75.0	0.0	47.0	0.0	63.0	0.0	167.0	54.0	0.0	0.0	0.0	30.0	0.0	20.0	25.0	45.0	0.0	0.0	33.0	12.0	0.0	0.0
d0ecf8740c8e059ccdffaea9766cb660	176.0	52.0	96.0	69.0	71.0	95.0	176.0	50.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0
d5fe1213d3627c912fa51d1c34fa649f	0.0	90.0	0.0	140.0	0.0	0.0	79.0	183.0	107.0	70.0	81.0	0.0	0.0	0.0	32.0	9.0	0.0	36.0	0.0	0.0	0.0	0.0	12.0	0.0	16.0	0.0
a5c472832c1f81731b159292af6918b1	0.0	68.0	0.0	117.0	96.0	135.0	46.0	0.0	107.0	63.0	56.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	63.0	17.0
614fb7c6c1ae2f4e6a90030688e01b49	0.0	175.0	0.0	69.0	10.0	11.0	17.0	48.0	172.0	161.0	71.0	48.0	0.0	0.0	42.0	0.0	0.0	9.0	0.0	0.0	0.0	3.0	6.0	0.0	0.0	0.0
02e219aaa56f8b69c18cb1be27a36291	63.0	64.0	101.0	106.0	47.0	65.0	100.0	43.0	53.0	0.0	38.0	0.0	0.0	0.0	45.0	29.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	37.0	0.0
164242c517f1674deaef0a4f610af6c1	100.0	0.0	157.0	49.0	138.0	226.0	80.0	87.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f56a9ebc37f38dbf4f9face0b4e3b878	55.0	90.0	61.0	49.0	0.0	0.0	105.0	70.0	137.0	44.0	102.0	0.0	0.0	19.0	0.0	0.0	0.0	45.0	0.0	27.0	0.0	0.0	31.0	0.0	0.0	0.0
400134234607f2b4070def66c6822178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	137.0	136.0	60.0	417.0	0.0	0.0	41.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3451fe349b510cde262c08027eaed6ce	21.0	0.0	257.0	0.0	50.0	231.0	19.0	179.0	0.0	0.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e2f5100a1c4f3eaed8ecc3a505ff6b68	0.0	0.0	0.0	0.0	480.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b33ef144c844011bb3c95adf929cc31b	51.0	0.0	83.0	30.0	58.0	88.0	51.0	33.0	76.0	36.0	143.0	61.0	0.0	8.0	0.0	0.0	0.0	13.0	0.0	18.0	16.0	19.0	31.0	0.0	0.0	0.0
ee17c74357104d83fdb5ba9761be1787	50.0	0.0	731.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2abe829253709379c5ff410091f72d42	86.0	0.0	146.0	0.0	100.0	44.0	72.0	30.0	77.0	35.0	113.0	62.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0ca3995dbb499c993dd75d0a879b04ba	51.0	279.0	62.0	0.0	0.0	0.0	0.0	0.0	114.0	52.0	96.0	51.0	0.0	77.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aa9abf24451b1f4df701f3f7baf59676	0.0	49.0	0.0	181.0	0.0	83.0	126.0	201.0	0.0	0.0	93.0	0.0	0.0	0.0	0.0	0.0	0.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1c4b94c23cb716efe0827751fa465d89	56.0	0.0	76.0	0.0	0.0	41.0	70.0	0.0	73.0	26.0	408.0	38.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
ea6dc2f7bfadc25e243066852ef90c18	42.0	21.0	0.0	0.0	306.0	0.0	125.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.0	37.0	57.0	29.0	0.0	0.0	37.0	0.0	19.0
b64b19c00a25815397db933c76431b63	0.0	0.0	0.0	0.0	0.0	0.0	108.0	0.0	155.0	102.0	226.0	208.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7f2dafd5aa9c7ffa25e84bb8fb9e6b25	104.0	0.0	77.0	0.0	58.0	63.0	66.0	0.0	108.0	76.0	102.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	112.0	0.0	0.0	0.0	0.0	0.0
59c10505ed68a7f8e41011dccb97d0e1	48.0	86.0	56.0	58.0	34.0	110.0	109.0	42.0	21.0	0.0	45.0	0.0	0.0	34.0	12.0	0.0	0.0	0.0	33.0	38.0	69.0	0.0	0.0	0.0	0.0	0.0
5bb253f342c165ec721b9fa69fecb910	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	777.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15e05267cbdc2425c279c939e526e319	0.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	255.0	330.0	0.0	154.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3d9898bb5d9438662d855416dfd2b8ca	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	118.0	96.0	149.0	381.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f621bcd437288c4c29b39c99eab4f68b	0.0	67.0	83.0	88.0	66.0	108.0	90.0	80.0	99.0	0.0	51.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
294e5730f8b40eb575beb97abd079d7f	12.0	49.0	185.0	366.0	0.0	0.0	37.0	63.0	59.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41889667ed3e628ab71205d45d8ed5fa	66.0	0.0	86.0	349.0	52.0	154.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0
df781512ad0ce6ed6e4d597ce4c7dc35	0.0	103.0	57.0	0.0	0.0	0.0	95.0	54.0	133.0	78.0	140.0	92.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0
e10f46268408c3a86311e1b9f75d386b	63.0	52.0	34.0	0.0	46.0	0.0	63.0	40.0	99.0	91.0	146.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	15.0	19.0	0.0	0.0	13.0	0.0	0.0
d86f2e90f3bf696cc4cf41577850b4d8	0.0	59.0	21.0	224.0	77.0	56.0	42.0	79.0	90.0	46.0	36.0	19.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14c2dc45c36e98eb54bcb569c444854c	0.0	74.0	0.0	116.0	0.0	185.0	0.0	0.0	145.0	122.0	119.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2ebbfd37cfedd55d7224190a3a373063	0.0	81.0	0.0	0.0	0.0	0.0	0.0	164.0	109.0	70.0	246.0	66.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0
891dd27319070d676f9390e3e4dcc485	62.0	0.0	208.0	0.0	64.0	47.0	132.0	0.0	44.0	0.0	168.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0
8c19767498dce9379148545a58ec8d6b	41.0	57.0	190.0	0.0	69.0	99.0	38.0	0.0	57.0	29.0	99.0	19.0	0.0	13.0	5.0	0.0	0.0	0.0	0.0	13.0	27.0	0.0	0.0	0.0	0.0	0.0
22de97e2371a388e06cfb2562cf00cfe	0.0	52.0	26.0	0.0	0.0	0.0	208.0	106.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	194.0	0.0	81.0	48.0	0.0	0.0	0.0	0.0	0.0
ade4a83e90ec68a64fb0646a0ef5ce5a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	200.0	543.0	0.0	0.0	9.0
f459dbe1cd92b7e77a672b6834b4581c	0.0	58.0	0.0	0.0	87.0	0.0	99.0	73.0	106.0	74.0	65.0	65.0	0.0	0.0	37.0	0.0	0.0	28.0	0.0	20.0	11.0	0.0	28.0	0.0	0.0	0.0
fc9dd6f26db853758daf90d692d56db7	134.0	0.0	393.0	0.0	92.0	15.0	27.0	0.0	35.0	0.0	19.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	7.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0
d4e8fed1b67872b5c2bea01ba358423e	88.0	0.0	73.0	0.0	55.0	109.0	66.0	90.0	0.0	0.0	248.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57042bf1a87c67a702eb1d59192a49a5	58.0	70.0	73.0	64.0	0.0	72.0	113.0	51.0	91.0	52.0	60.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60e203c60b3191fac40c833f31d0fc7c	0.0	0.0	90.0	0.0	63.0	35.0	342.0	153.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0
f914967c62f0efd62a1986272fbef571	0.0	137.0	0.0	31.0	0.0	0.0	45.0	282.0	79.0	94.0	23.0	22.0	0.0	0.0	20.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a3a853b243365a7ff7cd99fc39c3d5de	0.0	89.0	0.0	143.0	0.0	0.0	0.0	0.0	176.0	113.0	74.0	145.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b089f9e410808d671d5c08ac47841ba4	0.0	113.0	0.0	113.0	0.0	43.0	32.0	95.0	94.0	89.0	23.0	0.0	0.0	0.0	44.0	0.0	67.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56d9400abe1ef87eeb22195585929b55	24.0	45.0	182.0	127.0	0.0	0.0	21.0	45.0	37.0	0.0	191.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	33.0	0.0	0.0	0.0	0.0	0.0
f13bb3cb5b530ef2b4b576eddb41e2b1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	33.0	106.0	531.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3d621ae521d010e4922a5cfce1348482	72.0	44.0	101.0	0.0	49.0	72.0	152.0	128.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0
fb8b88cf689d2ed6e1dec2c926f3c0cd	0.0	95.0	0.0	35.0	0.0	0.0	76.0	119.0	116.0	105.0	80.0	103.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
69d3d7cc762732aaf09fd2959046648a	0.0	95.0	10.0	104.0	0.0	24.0	83.0	0.0	99.0	81.0	84.0	59.0	22.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	19.0	0.0
5c61337133fed7be3be7fd14267f08c1	66.0	0.0	140.0	160.0	97.0	112.0	0.0	0.0	70.0	0.0	78.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36bbd390eea2968058a11fd64f1fa415	0.0	66.0	0.0	0.0	0.0	0.0	23.0	0.0	139.0	144.0	104.0	194.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0
e98da705b771a81f4ad2fb1e7ea81d53	0.0	67.0	38.0	82.0	110.0	79.0	61.0	0.0	165.0	56.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
87260477a8201ff22e5fd67b42dc36b5	73.0	0.0	177.0	0.0	66.0	0.0	97.0	0.0	67.0	0.0	81.0	105.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0
c9788c24e53faca796f475d826e2f184	0.0	100.0	0.0	106.0	54.0	118.0	42.0	0.0	91.0	61.0	148.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dedc86881a44f9ebe4021319ca0181f2	40.0	0.0	82.0	0.0	49.0	0.0	60.0	0.0	95.0	51.0	166.0	127.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	28.0	0.0	0.0	0.0
d1048808c451f68ad50432a2788a10b6	0.0	0.0	0.0	298.0	116.0	116.0	39.0	0.0	77.0	0.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
91cf940fb712a5fe84f915d1244c2267	0.0	0.0	0.0	111.0	112.0	151.0	0.0	0.0	172.0	160.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a417a6dc8816660d90479c9cb4056070	41.0	51.0	68.0	0.0	77.0	0.0	105.0	0.0	96.0	57.0	143.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f51278153799f8d462b4bf743d2c8125	62.0	0.0	157.0	94.0	0.0	0.0	121.0	64.0	58.0	0.0	121.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a450455cb9b693f79420377f55e53014	7.0	94.0	20.0	89.0	32.0	47.0	24.0	55.0	57.0	63.0	97.0	71.0	0.0	0.0	0.0	0.0	10.0	16.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0
749ce99ecccd62a668b6a074f91228d2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	41.0	67.0	530.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0
764f2637d32d5324be4e3c9ab7ac9400	0.0	0.0	111.0	0.0	0.0	173.0	133.0	49.0	0.0	0.0	27.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	136.0	34.0	0.0	0.0	0.0	0.0	0.0
f934458f326be03ff2d9b03da8e8d60c	0.0	0.0	695.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bd1a854755665f4eed2492e5c81b638c	74.0	0.0	69.0	0.0	0.0	0.0	155.0	87.0	83.0	70.0	83.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0
6f91b659b048d8b4177d231b5884484b	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	89.0	0.0	280.0	210.0	0.0	0.0	0.0	0.0	0.0	0.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0fbab88db319de62bcaad22f1de08234	0.0	73.0	0.0	126.0	33.0	42.0	0.0	70.0	93.0	77.0	52.0	46.0	0.0	0.0	25.0	0.0	0.0	28.0	0.0	0.0	0.0	15.0	0.0	0.0	8.0	0.0
817465604fb2416a7e2fe105f3872e8c	0.0	0.0	99.0	207.0	68.0	136.0	19.0	0.0	55.0	0.0	60.0	0.0	0.0	0.0	24.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64df7544343f466ca03023afa5942010	0.0	0.0	0.0	99.0	0.0	0.0	0.0	94.0	162.0	143.0	98.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0
9d14cbf70ff73f6e80d017bbbe4b24e6	72.0	48.0	105.0	122.0	0.0	75.0	135.0	120.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1b23604457776e0a813125b458ccc542	0.0	75.0	0.0	210.0	25.0	29.0	50.0	176.0	76.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0
dfe8b2c31b153e54d52b24a82454c521	0.0	111.0	0.0	71.0	0.0	11.0	47.0	87.0	90.0	65.0	19.0	8.0	0.0	15.0	18.0	0.0	29.0	0.0	0.0	12.0	0.0	0.0	12.0	38.0	33.0	3.0
bbd4b4e06a014a4e01972fc3645e98a0	50.0	0.0	30.0	125.0	66.0	154.0	54.0	0.0	62.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	23.0	0.0	0.0	0.0
41c2770df04075e714c0d32120994923	197.0	8.0	320.0	0.0	36.0	0.0	13.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	30.0	0.0	0.0	0.0	0.0	0.0
c520e8d5a75e4b87859c39ba905e4316	188.0	53.0	82.0	0.0	35.0	0.0	26.0	67.0	52.0	30.0	99.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a84a218f23c49a3c83e76f7b6dc32c5f	0.0	201.0	0.0	0.0	0.0	0.0	0.0	44.0	103.0	91.0	118.0	78.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0
462d3f3836e37c62db3f8562fe46e86b	191.0	0.0	0.0	0.0	0.0	0.0	261.0	153.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bb2906b77539f3a7127acf24b7f3b25c	0.0	33.0	0.0	53.0	54.0	82.0	16.0	0.0	128.0	100.0	90.0	87.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6a8ff141956164297e15ecd9151f190d	0.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	140.0	143.0	108.0	89.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	55.0	0.0	0.0
9f074b2c29c16aa8ca9b56f8a18c4785	0.0	0.0	341.0	0.0	55.0	126.0	0.0	0.0	41.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0
fcd412de9596c7f41fb4133258505aac	0.0	0.0	194.0	0.0	59.0	0.0	0.0	0.0	70.0	0.0	149.0	72.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.0	0.0	0.0	0.0	0.0	0.0
6e002df2e5aadca5fb5c9f4c5baf96dc	80.0	0.0	172.0	33.0	32.0	181.0	72.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
